ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
7755281,Fresh Direct LLC,1,2022-01-04,37,4,2021-12-10,2024-12-05,0.10810810810810811,1091
7755297,Freshmart Singapore Private Limited.,0,,9,0,2022-09-05,2024-11-20,0.0,807
7755949,FT Group (7755949),0,,7,0,2022-05-30,2024-12-19,0.0,934
7758405,Garrison Technology Ltd.,0,,1,0,2023-09-10,2023-09-10,0.0,0
7758979,Great Connection System Pte Ltd.,0,,1,0,2021-05-28,2021-05-28,0.0,0
7759026,The Gottlieb Duttweiler Institute,0,,1,0,2022-09-14,2022-09-14,0.0,0
7759243,Geeks & Nomads,0,,1,0,2021-03-19,2021-03-19,0.0,0
7759363,Gelmax Pte Ltd.,0,,4,0,2023-01-11,2024-10-01,0.0,629
7759707,Generation Connect,0,,1,0,2021-09-23,2021-09-23,0.0,0
7760866,Stoughton Street Tech Labs Pvt Ltd.,0,,93,0,2021-03-04,2024-12-04,0.0,1371
7760911,"Plume, Inc.",0,,5,0,2021-03-08,2024-01-31,0.0,1059
7760997,GE Digital LLC,1,2022-05-20,25,3,2021-05-11,2024-09-20,0.12,1228
7761050,"GFF, Inc. /Texas/",0,,3,0,2023-01-26,2024-06-13,0.0,504
7761071,GFS Forwarding Pte Ltd.,0,,4,0,2023-12-19,2024-11-05,0.0,322
7761103,Ggl Singapore Pte Ltd.,0,,18,0,2022-01-12,2024-11-01,0.0,1024
7761230,Orita Sinclair School of Design & Music Pte Ltd.,0,,24,0,2021-03-30,2024-07-06,0.0,1194
7761295,Giantech Engineering Pte Ltd.,0,,17,0,2021-12-01,2024-11-06,0.0,1071
7761300,General Insurance Association of Singapore,0,,10,0,2022-01-27,2024-01-05,0.0,708
7761412,Giftionery International,0,,12,0,2021-03-01,2024-10-09,0.0,1318
7762140,Glaze SAS,0,,17,0,2021-04-14,2024-09-04,0.0,1239
7762156,Glc Organisation,0,,12,0,2022-11-09,2024-09-18,0.0,679
7762318,"Glo Digital, Inc.",0,,1,0,2024-11-08,2024-11-08,0.0,0
7762346,Global Arena LLC,0,,1,0,2024-11-08,2024-11-08,0.0,0
7762622,GLOBAL NETWORK KK,0,,3,0,2022-01-05,2022-06-25,0.0,171
7762739,Global Supply Ltd,0,,1,0,2024-03-14,2024-03-14,0.0,0
7762899,Global Ritz Protection Pte Ltd,0,,46,0,2021-06-29,2024-12-26,0.0,1276
7762997,GLOBIS Asia Pacific,0,,2,0,2022-12-14,2022-12-23,0.0,9
7763049,Glorious LLC,0,,2,0,2023-05-31,2024-02-28,0.0,273
7763145,Glyph Collective,0,,6,0,2024-04-23,2024-11-10,0.0,201
7763344,Safe Ltd.,0,,10,0,2021-04-29,2024-11-22,0.0,1303
7763487,Acoustic LP,0,,2,0,2021-03-25,2022-01-21,0.0,302
7763638,Goebel Fixture Co.,0,,7,0,2024-05-30,2024-07-25,0.0,56
7763674,GOFY,0,,1,0,2021-06-03,2021-06-03,0.0,0
7763690,Flummox,0,,6,0,2021-03-15,2021-12-25,0.0,285
7763841,Gold Crest Corporate Services,0,,1,0,2022-03-23,2022-03-23,0.0,0
7764012,GOLDEN MOMENTS WORLDWIDE LTD,0,,2,0,2022-01-06,2023-07-04,0.0,544
7764103,Goldener Westen GmbH,0,,1,0,2021-06-01,2021-06-01,0.0,0
7764309,Gomedia Co.,0,,2,0,2023-06-21,2024-05-08,0.0,322
7764596,Goodview Garden & Landscape Pte Ltd,0,,9,0,2024-02-07,2024-11-26,0.0,293
7764886,GOTSURGE PTE. LTD.,0,,2,0,2021-09-13,2022-03-04,0.0,172
7765023,"Gowanus Print Lab, Inc.",0,,28,0,2022-01-11,2024-12-20,0.0,1074
7765224,Grace Electrical Engineering Pte Ltd,0,,9,0,2021-03-22,2024-10-08,0.0,1296
7765432,Grain Pte Ltd.,0,,108,0,2021-03-02,2024-08-24,0.0,1271
7765691,Grandiose Pte Ltd.,0,,1,0,2022-04-14,2022-04-14,0.0,0
7766715,GREENCARE PEST CONTROL & CLEANING PTE. LTD.,0,,18,0,2021-03-16,2024-08-13,0.0,1246
7767239,Grid Plus Pte Ltd.,0,,9,0,2023-05-05,2024-11-27,0.0,572
7767443,Grobrix Pte Ltd.,0,,8,0,2022-09-21,2024-11-26,0.0,797
7767640,Group One SA,0,,25,0,2021-10-03,2022-09-09,0.0,341
7768022,Growtheum Capital Partners Pte Ltd.,0,,8,0,2023-02-08,2024-12-26,0.0,687
7769093,GSR Markets Ltd.,0,,8,0,2021-10-19,2024-10-14,0.0,1091
7769988,GYC Financial Advisory Pte. Ltd.,0,,9,0,2022-04-13,2024-05-23,0.0,771
7770027,Gymnastics In Motion,0,,1,0,2021-12-13,2021-12-13,0.0,0
7770143,H.A.H. Entertainment Pte Ltd,0,,1,0,2023-02-14,2023-02-14,0.0,0
7770612,Hairs Inn,0,,3,0,2023-11-14,2024-06-14,0.0,213
7770704,Haleon Plc,0,,202,0,2022-09-09,2024-12-13,0.0,826
7770707,Halex Construction Pte. Ltd.,0,,7,0,2021-10-08,2024-10-29,0.0,1117
7771331,Hanok Pty Ltd,0,,1,0,2023-09-12,2023-09-12,0.0,0
7772047,Hart Engineering Pvt Ltd.,0,,33,0,2021-10-21,2024-12-31,0.0,1167
7772321,"Hatch Technologies, Inc.",0,,1,0,2023-01-04,2023-01-04,0.0,0
7772941,HDR Consulting (7772941),0,,1,0,2022-01-18,2022-01-18,0.0,0
7773663,Heda Kg Inhaber Peter Heda Nachfolge Jutta Heda Ek,0,,3,0,2024-10-16,2024-11-28,0.0,43
7774060,HelloPhysio Pte Ltd,0,,7,0,2022-07-19,2023-01-19,0.0,184
7774119,Helmsion Engineering Sdn Bhd,0,,35,0,2021-08-22,2024-12-02,0.0,1198
7774603,Heritage Ceramics Pte Ltd.,0,,1,0,2023-07-21,2023-07-21,0.0,0
7775162,Hh Recruitment Uk Ltd.,0,,6,0,2022-09-15,2022-10-28,0.0,43
7775322,"Hideout, Inc.",0,,1,0,2022-03-22,2022-03-22,0.0,0
7776284,Hitpay Payment Solutions Pte Ltd.,0,,18,0,2022-02-09,2024-11-25,0.0,1020
7777052,Hollandse Club,0,,36,0,2021-03-02,2024-10-25,0.0,1333
7777086,NB Development Group LLC,0,,52,0,2021-09-05,2024-12-24,0.0,1206
7777231,Home-A-Genius Pte Ltd.,0,,28,0,2021-07-01,2024-11-23,0.0,1241
7777412,Homeground Coffee Roasters,0,,40,0,2021-03-17,2023-02-20,0.0,705
7777586,"Homie Technology, Inc.",1,2024-07-19,9,3,2024-07-19,2024-12-30,0.3333333333333333,164
7777731,Hong Seh Evolution,0,,26,0,2022-03-24,2024-12-24,0.0,1006
7778073,Horizon Education LLC,0,,4,0,2022-03-23,2024-05-24,0.0,793
7778254,e-Horus,0,,1,0,2022-12-14,2022-12-14,0.0,0
7779002,Arcadia Hotel GmbH /Neckarsulm/,0,,16,0,2021-11-06,2024-10-11,0.0,1070
7779534,Hr Focus,1,2022-03-07,967,18,2021-03-01,2024-12-10,0.01861427094105481,1380
7780005,Hugo Technologies Ltd. (El Salvador),0,,14,0,2021-03-09,2022-10-06,0.0,576
7780613,HVS Global Hospitality Services,0,,3,0,2021-07-09,2024-04-21,0.0,1017
7780984,"Hypotenuse, Inc.",0,,1,0,2024-11-29,2024-11-29,0.0,0
7781016,Unex Corp. (New Jersey),0,,12,0,2021-10-28,2024-12-27,0.0,1156
7781271,i-PRO APAC,0,,21,0,2022-01-20,2023-12-04,0.0,683
7781359,I3 Critical Facilities,0,,1,0,2022-06-22,2022-06-22,0.0,0
7782392,Ideal Connection Pte Ltd.,0,,27,0,2021-03-09,2024-09-20,0.0,1291
7782462,Idealink SARL,0,,13,0,2022-02-19,2024-04-12,0.0,783
7783024,Ifsc Singapore,0,,12,0,2022-04-13,2022-11-24,0.0,225
7783144,Ignite Chiropractic (7783144),0,,5,0,2022-02-24,2024-09-17,0.0,936
7783660,illum neon & signcrafts pte ltd,0,,8,0,2021-12-30,2024-07-16,0.0,929
7784405,Impact (International) LLP,0,,3,0,2021-06-03,2022-08-23,0.0,446
7784899,In Good Co. Group Ltd.,0,,1,0,2021-05-07,2021-05-07,0.0,0
7784978,In Element Pte Ltd.,0,,11,0,2021-10-15,2024-04-02,0.0,900
7785019,Inai Technologies Co.,1,2024-08-22,1,1,2024-08-22,2024-08-22,1.0,0
7785160,Alevate Solutions Sdn. Bhd.,0,,3,0,2024-07-22,2024-07-30,0.0,8
7786189,Infinite Arts,0,,1,0,2022-09-14,2022-09-14,0.0,0
7786704,Infuse inc,0,,4,0,2024-04-01,2024-11-18,0.0,231
7787849,INRI International Pte Ltd.,0,,1,0,2021-07-25,2021-07-25,0.0,0
7787937,Insider,0,,18,0,2022-03-18,2023-03-09,0.0,356
7787978,Insight Technology Solutions LLC (Maryland),0,,2,0,2024-07-25,2024-07-25,0.0,0
7788067,"Inspira, Inc.",0,,1,0,2022-03-24,2022-03-24,0.0,0
7788161,"Inspirit Learning, Inc.",0,,1,0,2021-07-21,2021-07-21,0.0,0
7789169,Integrium LLC,0,,1,0,2022-01-28,2022-01-28,0.0,0
7789223,Intella LLC (Russian Federation),0,,1,0,2024-08-02,2024-08-02,0.0,0
7789316,Intellisolutions SA,0,,6,0,2022-05-31,2023-01-19,0.0,233
7789810,ICTA Project Management en Agrege ICTA P SAS,0,,1,0,2024-09-11,2024-09-11,0.0,0
7790063,International Service Apartments (ISA),0,,5,0,2024-01-23,2024-09-25,0.0,246
7790221,Intertec Engineering AG,0,,2,0,2024-10-11,2024-10-24,0.0,13
7790277,InterX Labs,0,,2,0,2021-08-28,2021-12-08,0.0,102
7790311,Intime Accounting Pte Ltd,0,,7,0,2021-11-30,2024-09-20,0.0,1025
7790322,International Management and Sports College,0,,9,0,2022-09-26,2024-05-03,0.0,585
7790731,Inviso Corp.,0,,4,0,2021-06-18,2024-07-24,0.0,1132
7790973,iPassion KK,1,2022-08-09,29,1,2021-09-10,2024-09-30,0.034482758620689655,1116
7790989,Intergovernmental Panel On Climate Change,0,,2,0,2024-07-20,2024-10-26,0.0,98
7791787,Ilham Ltd.,0,,8,0,2023-05-08,2024-11-06,0.0,548
7792669,ITSoft Solutions Sdn. Bhd.,1,2024-11-10,11,2,2024-11-08,2024-11-10,0.18181818181818182,2
7793106,J. & P. NV,0,,1,0,2022-05-12,2022-05-12,0.0,0
7793210,J Medical Srl,0,,4,0,2024-03-18,2024-10-22,0.0,218
7793383,Natures Farm Pte Ltd.,1,2024-05-10,72,1,2021-11-13,2024-12-27,0.013888888888888888,1140
7793670,Mdtherapeutics,0,,35,0,2021-07-02,2024-12-26,0.0,1273
7793940,Janakuasa Pte Ltd.,0,,1,0,2024-02-01,2024-02-01,0.0,0
7794592,Jcube Capital Partners Pte Ltd.,0,,3,0,2022-06-15,2024-09-03,0.0,811
7794598,JCWC Automobile Pte Ltd,0,,2,0,2022-08-17,2022-08-18,0.0,1
7795170,Jewel Box Srl,0,,1,0,2023-02-10,2023-02-10,0.0,0
7795505,Jit Sheng Provision Trading Pte Ltd,0,,3,0,2021-07-12,2022-01-03,0.0,175
7795536,"Jerry V. Johnson & Associates, Inc.",0,,30,0,2022-01-15,2024-12-17,0.0,1067
7796036,Jobtech Srl,0,,128,0,2021-06-23,2024-12-09,0.0,1265
7796850,JOY BEAUTY & SPA LTD,0,,2,0,2024-11-07,2024-11-07,0.0,0
7797533,Juniper Biologics Pte Ltd.,0,,17,0,2022-01-12,2024-08-07,0.0,938
7797630,Jurong Calvary Kindergarten,0,,1,0,2022-11-25,2022-11-25,0.0,0
7797631,Jurong Digital Solutions,0,,4,0,2021-03-13,2021-07-01,0.0,110
7797641,Jusclean Services,0,,6,0,2021-04-21,2024-02-16,0.0,1031
7797738,Textil Manly SA,0,,3,0,2024-04-12,2024-12-18,0.0,250
7798014,K-Construction BV,0,,2,0,2023-01-25,2024-09-23,0.0,607
7798393,Kaizen Capital,0,,2,0,2023-02-22,2023-10-27,0.0,247
7798509,KALEIDOSCOPE THERAPY CENTRE PTE. LTD.,0,,18,0,2021-07-05,2024-08-16,0.0,1138
7799131,Karpentree Studio,0,,1,0,2022-03-24,2022-03-24,0.0,0
7799158,Karthika Enterprises,0,,2,0,2024-03-31,2024-03-31,0.0,0
7799215,Kashmir Heritage,0,,1,0,2023-08-29,2023-08-29,0.0,0
7799772,KeaWorld,1,2022-08-23,118,15,2022-06-30,2024-12-17,0.1271186440677966,901
7800776,Keystone Investors Pte Ltd.,0,,16,0,2022-01-13,2024-12-10,0.0,1062
7801015,KIBO,0,,1,0,2024-04-15,2024-04-15,0.0,0
7801130,"Tim Huang Dds, Inc.",0,,1,0,2023-11-07,2023-11-07,0.0,0
7801173,KIDS (United Kingdom),0,,1,0,2022-09-18,2022-09-18,0.0,0
7801330,Kim Lee Kiat Trading Enterprise Pte Ltd.,0,,2,0,2024-04-22,2024-05-06,0.0,14
7801808,Kinobi,0,,4,0,2021-04-15,2021-07-07,0.0,83
7801871,Kipco-Damaco N.V.,0,,1,0,2023-04-04,2023-04-04,0.0,0
7802284,Klay Capital,0,,8,0,2022-03-22,2023-03-24,0.0,367
7802363,"Klick, Inc.",0,,40,0,2022-06-21,2024-12-05,0.0,898
7802500,KM Talent,0,,3,0,2023-02-24,2024-01-10,0.0,320
7802943,Koda (Denmark),0,,4,0,2023-01-12,2024-03-19,0.0,432
7803021,Koh Bus Transport Service,0,,11,0,2022-11-20,2024-10-25,0.0,705
7804118,Kromax South Asia Pte Ltd.,0,,13,0,2022-09-02,2024-09-13,0.0,742
7804228,KS GLOBAL BUSINESS SERVICE,0,,17,0,2021-03-09,2024-10-02,0.0,1303
7804763,Kwai Fung Hin Art Gallery,0,,2,0,2024-08-10,2024-11-25,0.0,107
7805130,L C LEE SECRETARIAL PTE. LTD.,0,,1,0,2024-11-04,2024-11-04,0.0,0
7805482,"La Engineering, Inc.",0,,3,0,2021-09-17,2024-04-15,0.0,941
7806086,Labgistics Asia,0,,54,0,2021-11-10,2024-11-26,0.0,1112
7806102,Lab Moneta ™,0,,18,0,2021-11-03,2024-01-17,0.0,805
7807652,"Lark Technologies, Inc.",0,,31,0,2021-08-30,2024-05-23,0.0,997
7809426,Leapfrogs,0,,10,0,2021-10-21,2024-05-10,0.0,932
7810380,LENDINGPOT PRIVATE LIMITED,0,,8,0,2022-12-29,2024-11-20,0.0,692
7810523,Leong Huat Hardware Pte Ltd.,0,,13,0,2021-05-11,2024-11-18,0.0,1287
7811082,"Leverage, Inc.",0,,1,0,2023-09-06,2023-09-06,0.0,0
7811450,Lian Architects,0,,3,0,2024-07-30,2024-11-12,0.0,105
7811452,Lian Seng Hin Trading Co. Pte Ltd.,0,,6,0,2023-08-29,2024-12-05,0.0,464
7811983,Lifestyle Brands BV,0,,1,0,2022-12-14,2022-12-14,0.0,0
7812210,Lighthouse Consulting,0,,3,0,2021-10-05,2022-04-11,0.0,188
7813539,Candid Care Co.,0,,4,0,2023-03-22,2024-05-15,0.0,420
7813575,Live Payments Pty Ltd.,0,,2,0,2023-04-26,2024-05-30,0.0,400
7813883,Llw Properties,0,,1,0,2023-12-12,2023-12-12,0.0,0
7814139,Locality (UK),0,,1,0,2024-12-20,2024-12-20,0.0,0
7814382,Logical Marketing LLC,0,,1,0,2021-10-29,2021-10-29,0.0,0
7816102,"Lucy Goods, Inc.",0,,1,0,2021-12-21,2021-12-21,0.0,0
7816318,"Lumify, Inc.",0,,2,0,2024-07-20,2024-12-12,0.0,145
7816330,Luminance Technologies Ltd.,0,,4,0,2021-04-26,2021-07-26,0.0,91
7816401,Luna NV,0,,3,0,2021-11-17,2022-09-10,0.0,297
7816417,LUNA PATISSERIE,0,,43,0,2023-02-20,2024-12-23,0.0,672
7816427,LunaJoy,0,,1,0,2023-02-21,2023-02-21,0.0,0
7816609,Lux Design,0,,1,0,2021-07-02,2021-07-02,0.0,0
7816730,"Luxus, Inc.",0,,3,0,2022-07-15,2024-03-25,0.0,619
7816799,"LX Construction, LLC",0,,7,0,2022-09-25,2024-10-07,0.0,743
7816962,Lynx Asia Partners Pte Ltd.,0,,1,0,2021-09-06,2021-09-06,0.0,0
7817273,KINGSPAN INSULATION,0,,1,0,2021-07-06,2021-07-06,0.0,0
7817403,M&A Fortuner Pte Ltd,0,,1,0,2024-09-23,2024-09-23,0.0,0
7817516,"MAC Construction & Excavating, Inc.",0,,5,0,2024-01-28,2024-06-22,0.0,146
7818180,Maestro Marketing,0,,7,0,2024-04-11,2024-08-12,0.0,123
7818876,Mainland Engineering Pvt. Ltd.,0,,5,0,2022-07-02,2024-09-18,0.0,809
7819203,Makan Makan,0,,1,0,2023-08-04,2023-08-04,0.0,0
7820399,MAPLETREE MEDIA PTE. LTD.,0,,13,0,2021-03-09,2024-01-05,0.0,1032
7820500,"Marana Health Center, Inc.",0,,6,0,2022-06-30,2024-08-13,0.0,775
7820779,Mari-Nex FR8,0,,4,0,2021-04-19,2022-03-24,0.0,339
7820887,Marina Mathews Communications,0,,4,0,2021-09-22,2023-08-11,0.0,688
7822455,Masters Career Consultancy Pte Ltd,1,2024-08-05,365,1,2021-03-03,2024-12-12,0.0027397260273972603,1380
7822834,Matterz Consulting Pte Ltd.,1,2024-12-28,3,1,2024-12-26,2024-12-28,0.3333333333333333,2
7823360,Maybank Auto Finance,1,2021-11-09,843,10,2021-04-01,2024-12-27,0.011862396204033215,1366
7823543,0221 Co. Ltd.,0,,14,0,2021-06-21,2021-12-03,0.0,165
7824078,MClean Technologies Bhd.,0,,6,0,2023-09-11,2024-12-31,0.0,477
7824330,Market Data Retrieval,0,,59,0,2021-03-24,2024-06-05,0.0,1169
7825019,Medic Drugstore,0,,2,0,2024-03-22,2024-04-22,0.0,31
7825296,MediPort,0,,1,0,2024-05-24,2024-05-24,0.0,0
7825729,Megamark,0,,3,0,2021-07-04,2022-12-10,0.0,524
7826189,MeMusic,0,,1,0,2022-11-29,2022-11-29,0.0,0
7826775,Meridian It Solutions,0,,5,0,2021-10-20,2024-07-02,0.0,986
7827040,Messe Düsseldorf Asia,0,,6,0,2023-02-27,2024-10-17,0.0,598
7827320,MetaPals Pte. Ltd.,0,,1,0,2022-04-24,2022-04-24,0.0,0
7827433,Metier Food Sdn Bhd.,1,2022-08-16,2,2,2022-08-16,2022-08-18,1.0,2
7828123,Mi Gso Pcubed,0,,12,0,2022-05-20,2023-09-11,0.0,479
7828760,Midas Engineering Ltd,0,,12,0,2021-03-04,2024-12-07,0.0,1374
7828961,Midwest Consulting Group,0,,33,0,2021-03-05,2022-06-03,0.0,455
7829205,RN Chidakashi Technologies Pvt Ltd.,0,,2,0,2023-09-29,2024-07-05,0.0,280
7829871,Mindox Techno,0,,13,0,2021-12-02,2024-05-06,0.0,886
7829920,Mindthoughts solutions,0,,13,0,2021-10-21,2024-11-27,0.0,1133
7830004,Minfy Technologies Pvt Ltd.,0,,6,0,2022-06-23,2022-12-19,0.0,179
7830357,Mirage BV,0,,2,0,2021-03-25,2021-03-25,0.0,0
7830892,"MIU, Inc.",0,,13,0,2022-04-18,2023-12-18,0.0,609
7831314,"MMS Holdings, Inc.",0,,2,0,2022-12-22,2022-12-22,0.0,0
7831677,modCounsel,0,,1,0,2022-03-17,2022-03-17,0.0,0
7831970,MOF Technologies Ltd.,0,,278,0,2021-03-31,2024-12-22,0.0,1362
7832210,"Beijing Chusudu Technology Co., Ltd.",0,,2,0,2021-09-28,2023-02-22,0.0,512
7832259,Momentum Works Pte. Ltd.,0,,4,0,2023-02-14,2024-07-08,0.0,510
7832288,Merchant Management Solutions Pte Ltd.,0,,11,0,2022-03-08,2024-07-25,0.0,870
7832292,Moms Touch,0,,1,0,2022-07-21,2022-07-21,0.0,0
7832837,Montfort Secondary School,0,,1,0,2023-06-09,2023-06-09,0.0,0
7834445,Meeting Professionals International,0,,7,0,2022-03-22,2024-09-03,0.0,896
7834519,MQ Solutions & Services Pte Ltd,0,,19,0,2022-02-16,2024-10-09,0.0,966
7834528,Mr. Bucket Chocolaterie,1,2021-08-02,2,1,2021-08-02,2021-08-03,0.5,1
7835386,Multiplier Technologies Pte Ltd,0,,37,0,2021-10-23,2024-11-07,0.0,1111
7835737,Muscle Lab,0,,5,0,2023-07-21,2024-10-31,0.0,468
7835748,Muse Group,0,,3,0,2022-05-11,2023-12-11,0.0,579
7836854,"Mythic, Inc.",0,,1,0,2021-12-28,2021-12-28,0.0,0
7836855,Mythic Alliance Pte Ltd.,0,,1,0,2022-11-09,2022-11-09,0.0,0
7836924,MZL,0,,1,0,2024-11-28,2024-11-28,0.0,0
7837213,NADSCO®,0,,1,0,2024-05-17,2024-05-17,0.0,0
7837382,Nalan Restaurant,0,,2,0,2021-11-08,2021-12-20,0.0,42
7837925,National Arts Council Singapore,0,,72,0,2021-03-11,2023-10-27,0.0,960
7838037,National Electrical Traders,0,,12,0,2021-10-02,2024-11-27,0.0,1152
7838346,Native Hills English Language Centre,0,,3,0,2022-01-11,2022-11-16,0.0,309
7838383,"Natron, Inc.",0,,16,0,2021-10-29,2024-11-08,0.0,1106
7838882,NC Contractor Pte. Ltd.,0,,159,0,2021-10-19,2024-12-23,0.0,1161
7839491,"NEO, Inc.",0,,1,0,2022-06-22,2022-06-22,0.0,0
7839706,Neptune (Europe) Ltd.,0,,2,0,2024-04-16,2024-05-23,0.0,37
7839716,Neptune Software AS,0,,1,0,2024-10-10,2024-10-10,0.0,0
7839952,Hyphen Projects BV,0,,1,0,2022-01-15,2022-01-15,0.0,0
7840006,Netlogic Informatica Ltda.,0,,1,0,2024-11-13,2024-11-13,0.0,0
7840334,Neu Battery Materials Pte Ltd.,0,,12,0,2021-08-19,2024-06-27,0.0,1043
7840683,New Horizons Global Partners,1,2021-12-30,10,1,2021-06-30,2022-06-23,0.1,358
7840899,New Technology Solutions Pty Ltd,0,,1,0,2024-08-10,2024-08-10,0.0,0
7841458,NexLabs Pte Ltd.,0,,10,0,2021-12-29,2024-07-10,0.0,924
7841765,Nexus Management Services Pte Ltd.,0,,232,0,2021-04-16,2024-11-14,0.0,1308
7842239,Nifty Media (7842239),0,,2,0,2022-05-26,2022-06-14,0.0,19
7842910,KopiHouse,0,,1,0,2021-10-07,2021-10-07,0.0,0
7843004,Noble Care LLC,0,,2,0,2021-10-09,2021-10-20,0.0,11
7843096,Nodes Srl,0,,1,0,2022-09-11,2022-09-11,0.0,0
7843156,Noise Plaster,0,,29,0,2021-03-25,2024-09-27,0.0,1282
7843491,Nordic Solutions SL,0,,1,0,2022-07-13,2022-07-13,0.0,0
7844366,Northwaters Capital Pte Ltd.,0,,3,0,2022-06-03,2023-03-08,0.0,278
7844733,Nourished,0,,9,0,2021-07-13,2022-07-19,0.0,371
7844852,Novaco,0,,1,0,2024-12-13,2024-12-13,0.0,0
7844876,Lingumi Ltd.,0,,3,0,2021-06-29,2021-12-04,0.0,158
7845087,Now Communications LLC (Arizona),0,,13,0,2021-09-06,2024-04-30,0.0,967
7845394,NTD Internet Solutions Ltd.,0,,4,0,2024-10-08,2024-11-06,0.0,29
7845435,Navarra Tecnologia De Software SL,0,,1,0,2024-08-21,2024-08-21,0.0,0
7846098,Alley NYC LLC,0,,4,0,2021-06-14,2021-10-13,0.0,121
7846858,Occasions Catering and Event Planning,0,,3,0,2022-04-08,2022-04-08,0.0,0
7847087,"Octava, Inc.",0,,14,0,2021-10-02,2024-12-27,0.0,1182
7847297,"Odyssey Media Group, Inc.",0,,5,0,2021-09-18,2023-01-10,0.0,479
7848718,Omni-Health Pte Ltd.,0,,27,0,2021-07-02,2024-11-07,0.0,1224
7848769,Omnilytics Pte Ltd.,0,,4,0,2021-06-05,2021-10-05,0.0,122
7848977,On Cheong Co Pte Ltd,0,,2,0,2022-01-05,2023-12-27,0.0,721
7849168,One Skin BV,0,,4,0,2021-10-22,2024-05-20,0.0,941
7849177,One Spine Chiropractic Singapore,0,,7,0,2021-07-13,2022-08-23,0.0,406
7849299,"OneGolf C/o Abstract Concepts Pvt., Ltd.",0,,3,0,2023-01-14,2024-02-14,0.0,396
7849364,OneSanta,0,,2,0,2021-08-03,2021-09-10,0.0,38
7849374,Half The Sky Foundation Australia Ltd.,0,,1,0,2022-01-12,2022-01-12,0.0,0
7849422,Oneview (7849422),0,,3,0,2023-08-24,2023-08-25,0.0,1
7849770,Ooffle Pte Ltd,0,,5,0,2021-12-08,2024-09-05,0.0,1002
7850061,"Open Space Labs, Inc.",0,,6,0,2022-01-19,2024-09-06,0.0,961
7851684,Osmi Pro,0,,2,0,2022-06-22,2022-06-28,0.0,6
7851927,OTT Infotech,0,,5,0,2021-07-01,2022-09-24,0.0,450
7852583,OxEducation,0,,1,0,2021-08-19,2021-08-19,0.0,0
7852606,Oxfam GB,0,,3,0,2022-09-13,2023-09-14,0.0,366
7853056,Pace Solutions Pvt Ltd.,0,,1,0,2022-03-22,2022-03-22,0.0,0
7853332,Pack Ventures Management LLC,0,,1,0,2023-09-05,2023-09-05,0.0,0
7853522,"Purser Associates, Inc.",0,,15,0,2022-07-20,2024-11-06,0.0,840
7853730,Palico SAS,0,,8,0,2022-05-26,2024-10-07,0.0,865
7854410,Paperclip,0,,9,0,2022-01-13,2023-10-18,0.0,643
7854414,"Wuhu Diezhi Network Technology Co., Ltd.",0,,1,0,2022-11-10,2022-11-10,0.0,0
7855109,Parviom Technologies Pvt Ltd.,0,,2,0,2023-10-20,2024-11-08,0.0,385
7855113,"PARKROYAL COLLECTION Marina Bay, Singapore",0,,53,0,2021-08-28,2024-11-21,0.0,1181
7855574,Passion Venture Capital Pte. Ltd.,0,,2,0,2021-10-11,2022-01-06,0.0,87
7857189,Pendle Finance,0,,5,0,2022-10-03,2023-02-04,0.0,124
7857500,PeopleFirst HR,0,,5,0,2022-03-22,2022-09-12,0.0,174
7857586,Pepper Content Pvt Ltd.,0,,4,0,2021-03-23,2021-03-23,0.0,0
7857773,Perfect Weddings Media Pte. Ltd.,0,,2,0,2023-01-30,2023-01-30,0.0,0
7858145,Persistence Sub One Ltd.,0,,2,0,2022-05-27,2022-05-28,0.0,1
7858829,PH Consulting LLC,0,,23,0,2022-08-15,2024-09-10,0.0,757
7858863,Phantom (New Zealand),0,,1,0,2021-09-28,2021-09-28,0.0,0
7858875,Phaos Technology Pte Ltd.,0,,56,0,2021-10-05,2024-12-11,0.0,1163
7858998,Atnahs Pharma UK Ltd.,0,,2,0,2024-06-05,2024-06-08,0.0,3
7859806,Global Power Source (India) Pvt. Ltd.,0,,1,0,2022-05-19,2022-05-19,0.0,0
7859840,Picotech Solutions Pte Ltd,0,,24,0,2021-03-08,2024-08-01,0.0,1242
7860032,Piing Pte Ltd.,0,,62,0,2021-11-16,2024-11-23,0.0,1103
7860247,Pinecrest 1505 Clinch LLC,0,,3,0,2022-09-21,2023-01-18,0.0,119
7860858,Pivot Fintech Pte Ltd.,0,,13,0,2021-10-16,2024-10-16,0.0,1096
7861296,Plan3 Design & Build,0,,2,0,2021-03-16,2023-03-20,0.0,734
7861504,PlantBox,0,,2,0,2024-07-11,2024-10-28,0.0,109
7862117,Plum Benefits Insurance Brokers Pvt Ltd.,0,,2,0,2021-07-15,2021-09-20,0.0,67
7862549,POH LI HENG BUILDING CONSTRUCTION PTE LTD,0,,15,0,2022-06-02,2024-12-17,0.0,929
7863082,Pomelo Fintech Services SAS,0,,5,0,2021-03-26,2021-06-02,0.0,68
7864084,Powerbee Technologies Pte Ltd.,0,,1,0,2023-03-24,2023-03-24,0.0,0
7864098,Powercred Technologies Pte Ltd.,0,,1,0,2022-02-16,2022-02-16,0.0,0
7864417,Praesidio Group,0,,1,0,2021-07-19,2021-07-19,0.0,0
