ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
659936,Guava Holdings Pte Ltd.,1,2023-11-11,38,2,2022-01-14,2024-12-28,0.05263157894736842,1079
5560950,Pixel Automation Pte Ltd.,1,2022-07-12,38,2,2022-01-20,2024-12-31,0.05263157894736842,1076
12999301,Oceanus,1,2024-03-06,38,2,2022-08-04,2024-12-02,0.05263157894736842,851
97118665,Black & White Engineering Ltd.,1,2022-01-18,38,5,2022-01-18,2024-12-30,0.13157894736842105,1077
1210491,BHG (Singapore) Pte Ltd.,1,2022-01-21,38,1,2022-01-21,2023-11-10,0.02631578947368421,658
1370,"Pinterest, Inc.",1,2024-09-18,38,1,2022-01-17,2024-12-23,0.02631578947368421,1071
1133366,"10X Genomics, Inc.",1,2024-01-23,38,2,2022-01-11,2024-12-13,0.05263157894736842,1067
95734417,KENKO Academy Pte Ltd,1,2024-07-25,38,1,2023-06-01,2024-09-19,0.02631578947368421,476
2908189,Cooking Art,1,2023-04-24,38,4,2022-07-27,2024-12-31,0.10526315789473684,888
22246065,IDEMIA France SAS,1,2023-03-15,38,1,2022-01-09,2024-12-19,0.02631578947368421,1075
1037488,Raku Co. Ltd.,1,2022-01-19,38,1,2022-01-09,2024-11-14,0.02631578947368421,1040
6427756,Strides International Business Pte Ltd.,1,2024-01-18,38,4,2022-03-22,2024-11-06,0.10526315789473684,960
1127379,"Ricoh Co., Ltd.",1,2022-09-07,38,1,2022-01-11,2024-12-18,0.02631578947368421,1072
171559,Singapore Institute of Legal Education,1,2023-02-15,37,1,2022-04-05,2024-11-06,0.02702702702702703,946
667350,Arta Finance Wealth Management LLC,1,2023-12-05,37,6,2022-11-17,2024-09-02,0.16216216216216217,655
94113153,Powen Engineering Pte Ltd,1,2024-04-08,37,1,2022-01-11,2024-12-20,0.02702702702702703,1074
582288,Aries Fresh Pte Ltd.,1,2023-09-19,37,6,2022-03-22,2024-12-11,0.16216216216216217,995
1422970,Ssw Logistics Pte Ltd.,1,2022-06-13,37,1,2022-06-13,2024-11-05,0.02702702702702703,876
633922,"EPIQ Systems, Inc.",1,2023-11-09,37,1,2022-03-07,2024-09-13,0.02702702702702703,921
487380,Pan Asia Corp. Ltd.,1,2024-03-14,37,1,2023-01-11,2024-12-18,0.02702702702702703,707
387557,Ackcio Pte Ltd.,1,2023-09-05,37,3,2022-03-22,2024-12-23,0.08108108108108109,1007
4195801,Index Cool Marine & Industry,1,2024-11-19,37,1,2022-03-23,2024-11-21,0.02702702702702703,974
22152481,Wang Foong Foodstuffs Suppliers Pte Ltd.,1,2022-04-27,37,2,2022-01-18,2024-11-18,0.05405405405405406,1035
395073,E.SUN Commercial Bank Ltd.,1,2024-11-04,37,4,2022-03-28,2024-11-07,0.10810810810810811,955
351694,Credit Bureau Singapore Pte Ltd.,1,2022-10-14,37,1,2022-01-17,2024-10-23,0.02702702702702703,1010
865092,"Teleflex, Inc.",1,2023-04-11,37,2,2022-01-05,2024-12-31,0.05405405405405406,1091
176235,Tookitaki Holding Pte Ltd.,1,2024-03-28,37,1,2022-02-28,2024-06-29,0.02702702702702703,852
1364670,"Qlik Technologies, Inc.",1,2022-01-13,37,2,2022-01-13,2024-11-28,0.05405405405405406,1050
877492,Igloocompany Pte Ltd.,1,2022-01-11,37,1,2022-01-05,2024-05-17,0.02702702702702703,863
5216229,Nextsoft | Elinext Alliance,1,2024-10-10,37,1,2022-01-18,2024-12-19,0.02702702702702703,1066
2173208,AURORA TALENT PTE. LTD.,1,2022-12-12,37,2,2022-03-24,2024-04-24,0.05405405405405406,762
32867,Red Dot Analytics Pte Ltd.,1,2022-11-03,36,1,2022-08-04,2024-12-06,0.027777777777777776,855
5463833,Partyinkers,1,2022-05-13,36,1,2022-01-07,2024-11-01,0.027777777777777776,1029
22151863,Advantech Co. Singapore Pte Ltd.,1,2022-08-03,36,1,2022-02-14,2024-11-19,0.027777777777777776,1009
882078,"Infor, Inc.",1,2022-01-19,36,22,2022-01-19,2024-11-19,0.6111111111111112,1035
7956200,Fieldnotes Singapore,1,2022-05-11,36,4,2022-01-04,2024-12-06,0.1111111111111111,1067
774534,RushOwl Singapore Pte Ltd.,1,2024-01-15,36,11,2022-04-16,2024-12-10,0.3055555555555556,969
93029582,Presto Studios,1,2023-09-20,36,14,2022-02-14,2024-10-04,0.3888888888888889,963
96449651,Finiti Partners,1,2024-02-16,36,2,2024-01-19,2024-12-11,0.05555555555555555,327
565815,Radisson Hospitality AB,1,2024-04-05,36,1,2022-01-25,2024-08-08,0.027777777777777776,926
20983963,Tru Marine Pte Ltd.,1,2023-02-16,36,1,2022-07-12,2024-10-29,0.027777777777777776,840
5163367,NAVSAR ENGINEERING INTERNATIONAL PTE. LTD.,1,2023-02-09,36,4,2022-11-18,2024-11-15,0.1111111111111111,728
6510393,System Technic Engineering,1,2022-02-09,36,18,2022-02-09,2024-10-03,0.5,967
4961557,Metro Rail Engineering Services Pte Ltd,1,2022-11-17,36,8,2022-01-12,2024-11-25,0.2222222222222222,1048
4277751,"International Community Schools, Inc.",1,2022-09-06,36,5,2022-01-19,2024-11-26,0.1388888888888889,1042
26835,PT Bank Mandiri (Persero) Tbk,1,2023-02-22,36,1,2022-01-12,2024-12-05,0.027777777777777776,1058
2293694,BEECRUIT PTE. LTD.,1,2024-01-04,36,2,2022-01-15,2024-09-30,0.05555555555555555,989
94248457,"QCOM, Inc.",1,2022-04-05,36,2,2022-02-18,2022-06-22,0.05555555555555555,124
1919646,Alcotech Group,1,2022-07-06,36,12,2022-01-12,2024-10-18,0.3333333333333333,1010
609817,XM Studios Pte Ltd.,1,2022-03-24,36,34,2022-03-24,2024-11-18,0.9444444444444444,970
94613526,Aethir Ltd.,1,2024-11-08,36,1,2023-07-19,2024-12-30,0.027777777777777776,530
18911355,T9 Facilities Pte Ltd.,1,2022-07-05,36,4,2022-07-02,2024-04-05,0.1111111111111111,643
1176800,S2T Unlocking Cyberspace Ltd.,1,2023-01-28,36,3,2022-01-07,2024-10-27,0.08333333333333333,1024
1076638,Sproud Pvt Ltd.,1,2024-07-29,35,2,2022-03-25,2024-09-06,0.05714285714285714,896
7252652,Yummi House Pte Ltd.,1,2022-08-19,35,1,2022-01-06,2024-10-17,0.02857142857142857,1015
24463926,NJ-CONCEPT,1,2023-01-03,35,4,2022-05-28,2024-09-19,0.11428571428571428,845
6159854,Shelton College International,1,2024-08-19,35,1,2022-05-27,2024-11-19,0.02857142857142857,907
7755281,Fresh Direct LLC,1,2022-01-04,35,4,2022-01-04,2024-12-05,0.11428571428571428,1066
1233193,Yeakin Plastic Industry Pte Ltd.,1,2023-06-09,35,2,2022-03-23,2024-12-13,0.05714285714285714,996
748093,AP Technologies Group Ltd.,1,2022-08-30,35,4,2022-03-11,2024-11-29,0.11428571428571428,994
22153596,WS Engineering & Fabrication Pte Ltd.,1,2024-02-06,35,1,2022-02-11,2024-10-15,0.02857142857142857,977
22151754,Getinge AB,1,2023-11-07,35,3,2022-01-05,2024-12-21,0.08571428571428572,1081
1008117,NCR Voyix Corp.,1,2023-05-01,35,1,2022-01-12,2024-07-25,0.02857142857142857,925
541058,DC Frontiers Pte Ltd.,1,2024-09-30,35,1,2022-02-10,2024-11-28,0.02857142857142857,1022
1056271,Beyondsoft Corp.,1,2022-03-31,35,1,2022-02-21,2024-10-02,0.02857142857142857,954
95368500,SWISH Swimming,1,2024-08-06,35,1,2022-07-13,2024-11-18,0.02857142857142857,859
22254010,DuPont (Research),1,2022-03-23,35,1,2022-01-12,2024-11-17,0.02857142857142857,1040
22161794,IPSCOM Pte. Ltd.,1,2022-03-08,34,6,2022-01-01,2024-10-04,0.17647058823529413,1007
1162342,Avantus Training Pte Ltd.,1,2023-09-13,34,2,2022-01-27,2024-11-14,0.058823529411764705,1022
6110001,Select Food (6110001),1,2022-01-12,34,2,2022-01-06,2024-10-29,0.058823529411764705,1027
187560,Truegenics Pte Ltd.,1,2023-10-13,34,4,2022-02-04,2024-05-21,0.11764705882352941,837
3552462,FIND Talents,1,2024-06-09,34,3,2023-03-06,2024-12-16,0.08823529411764706,651
7221212,Xpac Technologies Pte Ltd.,1,2022-08-29,34,7,2022-03-25,2024-11-18,0.20588235294117646,969
93201472,JobSite.Com,1,2024-12-31,34,1,2022-03-24,2024-12-31,0.029411764705882353,1013
985370,"Brother Industries, Ltd.",1,2022-05-10,34,3,2022-03-30,2024-12-17,0.08823529411764706,993
22242540,RCS Engineering Pte Ltd.,1,2024-05-03,34,2,2022-01-04,2024-09-19,0.058823529411764705,989
740208,"Ollion, Inc.",1,2023-10-25,34,3,2023-10-03,2024-11-25,0.08823529411764706,419
5500643,Former Pi Pty Ltd.,1,2022-09-05,34,4,2022-01-10,2024-01-08,0.11764705882352941,728
1264405,"Michelman, Inc.",1,2022-01-10,34,5,2022-01-10,2024-08-13,0.14705882352941177,946
96996773,AMSERS Consulting,1,2024-02-20,34,1,2024-01-24,2024-12-05,0.029411764705882353,316
4226916,inlingua Cheltenham School of Languages,1,2024-02-05,34,3,2022-01-25,2024-11-14,0.08823529411764706,1024
92823069,WT Microelectronics Singapore Pte Ltd,1,2024-11-24,34,1,2022-01-06,2024-11-29,0.029411764705882353,1058
6422735,STRATEGIC SELECTION INTERNATIONAL PTE. LTD.,1,2022-03-22,34,2,2022-01-27,2023-12-22,0.058823529411764705,694
16489726,PANGOLIN INVESTMENTS,1,2023-12-28,34,1,2022-01-06,2024-12-26,0.029411764705882353,1085
279050,So Drama! Entertainment,1,2023-09-08,33,6,2022-01-22,2024-12-13,0.18181818181818182,1056
19665966,TX Executive Search | Legal & Corporate Finance Recruitment & Executive Search,1,2022-08-29,33,1,2022-01-13,2023-11-07,0.030303030303030304,663
92790032,"Beijing Pensees Technology Co., Ltd.",1,2024-02-19,33,1,2022-01-05,2024-06-20,0.030303030303030304,897
100108032,Uwing International School,1,2024-08-22,33,3,2022-04-25,2024-11-19,0.09090909090909091,939
10066680,Calsius Solutions Pte Ltd.,1,2024-09-05,33,1,2022-01-02,2024-10-11,0.030303030303030304,1013
18588310,StackTribe,1,2023-12-18,33,1,2022-11-23,2024-10-23,0.030303030303030304,700
932055,Teads SA,1,2022-01-19,33,1,2022-01-05,2024-10-30,0.030303030303030304,1029
14164737,JWC CONSULTANCY (UK) LTD,1,2023-09-20,33,4,2023-09-11,2024-11-29,0.12121212121212122,445
228871,Dp World Asia Pacific,1,2024-05-10,33,3,2023-03-23,2024-12-13,0.09090909090909091,631
486255,World Marketing Group (HKG) Ltd.,1,2024-07-15,33,1,2022-03-23,2024-11-29,0.030303030303030304,982
1139714,Kate Spade & Co. LLC,1,2022-02-04,33,4,2022-01-11,2024-10-23,0.12121212121212122,1016
1016288,Proteach,1,2023-04-06,33,1,2022-01-13,2024-12-16,0.030303030303030304,1068
2696154,Charlotte Puxley Flowers,1,2023-07-07,33,3,2022-01-26,2024-09-23,0.09090909090909091,971
22228758,"IT Group, Inc. (Philippines)",1,2023-02-10,33,4,2022-11-03,2024-12-23,0.12121212121212122,781
22253513,The Dow Chemical Co.,1,2024-03-13,33,2,2022-01-05,2024-11-01,0.06060606060606061,1031
11519672,DTB Distribution,1,2022-06-30,33,5,2022-01-21,2024-09-06,0.15151515151515152,959
30174,"AWP, Inc.",1,2024-12-20,33,1,2022-01-19,2024-12-24,0.030303030303030304,1070
1321868,AIRudder Pte Ltd.,1,2022-02-07,33,1,2022-01-19,2022-12-21,0.030303030303030304,336
1108684,"Mars, Inc.",1,2023-02-28,32,2,2022-01-24,2024-12-20,0.0625,1061
22152269,Nishio Rent All Singapore Pte Ltd.,1,2024-02-08,32,2,2022-03-24,2024-07-25,0.0625,854
93152544,Lumina Live Pte Ltd.,1,2024-06-05,32,1,2022-03-25,2024-11-22,0.03125,973
27904990,SAASTHA,1,2024-08-15,32,1,2023-10-14,2024-11-25,0.03125,408
805851,Jean Yip Salon Pte Ltd.,1,2022-02-17,32,1,2022-01-15,2024-10-11,0.03125,1000
19704539,ULVAC SINGAPORE PTE LTD (INDONESIA REP. OFFICE),1,2022-06-13,32,3,2022-05-11,2024-08-28,0.09375,840
41443,Hilife Interactive Pte Ltd.,1,2022-07-07,32,1,2022-04-20,2024-04-01,0.03125,712
96832810,Taleix,1,2024-07-19,32,2,2024-03-01,2024-07-19,0.0625,140
4158363,IITM GROUP of Institutions,1,2024-02-25,32,2,2024-02-25,2024-09-13,0.0625,201
12027284,"Pullman, Inc.",1,2024-06-29,32,31,2022-04-12,2024-12-16,0.96875,979
521691,arvato AG,1,2022-03-28,32,3,2022-02-21,2024-11-25,0.09375,1008
24069404,OnTheList Ltd,1,2023-02-15,32,1,2022-03-08,2024-12-23,0.03125,1021
93545652,ACOT Precision Engineering,1,2022-11-02,32,2,2022-03-22,2024-12-19,0.0625,1003
94012768,KSFBEAUTY,1,2024-10-31,32,3,2023-01-26,2024-12-12,0.09375,686
19918400,Vert Energie,1,2024-04-25,32,4,2022-03-16,2024-12-23,0.125,1013
725229,BeOne Medicines Ltd.,1,2023-07-21,32,5,2022-01-25,2024-12-30,0.15625,1070
9359335,Triple A /Fr/,1,2024-01-19,32,1,2023-06-08,2024-11-19,0.03125,530
968188,Columbia Sportswear Co.,1,2022-03-24,32,1,2022-01-21,2023-06-01,0.03125,496
22182524,South Pole Suisse SA,1,2023-08-21,32,1,2022-01-20,2024-08-22,0.03125,945
8531346,Ah Scaffolding Pte. Ltd.,1,2024-12-03,32,2,2022-03-24,2024-12-03,0.0625,985
6321941,Spaceweiss Solutions,1,2022-05-05,32,4,2022-02-21,2024-08-26,0.125,917
3283795,EduEdge Learning Hub,1,2024-12-11,32,2,2022-01-04,2024-12-24,0.0625,1085
574900,Perx Technologies Pte Ltd.,1,2022-09-08,32,2,2022-01-11,2024-09-17,0.0625,980
12243239,Film Screen,1,2023-01-13,31,1,2023-01-03,2024-12-12,0.03225806451612903,709
97157167,"Capital College of the Arts, Management and Technology",1,2023-08-04,31,2,2022-09-26,2024-11-21,0.06451612903225806,787
530293,"Sedgwick Claims Management Services, Inc.",1,2024-01-22,31,1,2022-01-12,2024-11-14,0.03225806451612903,1037
94513875,Environmental Solutions (Asia) Pte Ltd.,1,2024-01-10,31,3,2022-01-18,2024-08-17,0.0967741935483871,942
440328,"Ajinomoto Health & Nutrition North America, Inc.",1,2022-01-31,31,7,2022-01-05,2024-11-16,0.22580645161290322,1046
429914,Citrus Media Pte Ltd.,1,2023-07-19,31,4,2022-02-26,2024-10-28,0.12903225806451613,975
95980676,Genius Brio,1,2024-08-20,31,2,2023-04-12,2024-11-14,0.06451612903225806,582
97720661,Ming Deng Metrology Services Pte Ltd,1,2023-05-05,31,3,2022-03-01,2024-07-18,0.0967741935483871,870
389259,"FS.COM, Inc.",1,2024-08-03,31,1,2022-08-26,2024-08-17,0.03225806451612903,722
8858529,Antics Limited,1,2024-01-31,31,1,2022-05-05,2024-11-24,0.03225806451612903,934
10528326,ClimaShield,1,2023-02-17,31,5,2022-03-02,2024-04-17,0.16129032258064516,777
395783,Latham & Watkins LLP,1,2024-11-06,31,1,2022-01-09,2024-12-11,0.03225806451612903,1067
833915,OJJ Foods Pte Ltd.,1,2023-08-17,31,1,2022-08-24,2024-12-13,0.03225806451612903,842
939738,Levi Strauss & Co.,1,2022-04-05,31,1,2022-01-26,2024-10-28,0.03225806451612903,1006
2498030,Build Built Pte Ltd,1,2023-03-01,31,1,2022-03-25,2024-12-06,0.03225806451612903,987
22162750,Gold Roast Food Industry Pte Ltd.,1,2024-11-22,31,1,2022-03-22,2024-11-22,0.03225806451612903,976
1140760,"AlphaSense, Inc.",1,2023-10-26,31,1,2023-03-22,2024-12-02,0.03225806451612903,621
93408,Singapore Turf Club,1,2023-01-15,31,1,2022-03-13,2024-09-24,0.03225806451612903,926
47685277,Career International FOS Pte Ltd.,1,2024-03-22,31,1,2022-03-24,2024-09-21,0.03225806451612903,912
1056650,Hysses,1,2024-12-23,31,1,2022-01-13,2024-12-23,0.03225806451612903,1075
5570306,Planners S A,1,2022-03-14,31,2,2022-03-14,2024-10-04,0.06451612903225806,935
22238173,"Apex Logistics International, Inc. (United States)",1,2024-11-29,31,1,2022-06-18,2024-12-10,0.03225806451612903,906
4381251,Ji Mei Flower,1,2024-05-30,31,1,2022-01-18,2024-12-05,0.03225806451612903,1052
22211701,AEG Power Solutions Ltd.,1,2024-05-13,31,1,2022-06-30,2024-12-12,0.03225806451612903,896
783129,Straits Interactive Pte Ltd.,1,2024-01-03,31,9,2023-03-08,2024-09-26,0.2903225806451613,568
4635790,Learners' Lodge - The JC Tuition Specialist,1,2023-04-17,31,3,2022-01-24,2024-08-16,0.0967741935483871,935
150780,Club 21 Pte Ltd.,1,2022-06-03,31,2,2022-01-11,2024-10-11,0.06451612903225806,1004
4743457,"LOVE, NILS",1,2024-02-01,30,3,2022-09-10,2024-10-11,0.1,762
462267,Winson Press Pte Ltd.,1,2022-04-04,30,5,2022-01-28,2024-12-27,0.16666666666666666,1064
708697,"Fuji Electric Co., Ltd.",1,2022-08-23,30,9,2022-01-15,2024-12-11,0.3,1061
5621724,Persatuan Pemudi Islam Singapura Ppis,1,2022-06-07,30,3,2022-01-18,2024-12-04,0.1,1051
874511,Sensient Technologies Corp.,1,2022-12-02,30,3,2022-02-04,2024-12-03,0.1,1033
182646,JT International SA,1,2023-12-07,30,1,2022-01-18,2024-09-06,0.03333333333333333,962
18750006,StyleLab.,1,2022-02-16,30,2,2022-01-13,2024-07-11,0.06666666666666667,910
20931553,UMW Equipment & Engineering Pte Ltd.,1,2024-07-10,30,1,2022-04-14,2024-11-18,0.03333333333333333,949
3138820,Digitas Singapore,1,2024-06-13,30,3,2022-01-01,2024-12-09,0.1,1073
11015031,Cynapse GmbH,1,2024-06-26,30,10,2022-01-04,2024-12-17,0.3333333333333333,1078
1356059,Presto AB,1,2024-07-08,30,1,2023-04-27,2024-12-12,0.03333333333333333,595
3245947,Earthscape Concepts,1,2023-08-15,30,4,2022-03-24,2024-09-12,0.13333333333333333,903
22673144,Scale Insights Pte Ltd.,1,2022-06-09,30,3,2022-05-10,2024-12-09,0.1,944
99995280,city ballet academy,1,2023-06-28,30,1,2022-04-24,2024-12-10,0.03333333333333333,961
18134205,Shine Nail Spa,1,2024-10-29,30,1,2022-08-17,2024-12-18,0.03333333333333333,854
18127228,Drew Ameroid (M) Sdn. Bhd.,1,2023-03-08,30,1,2022-01-10,2024-12-05,0.03333333333333333,1060
3857272,Grenadier Press Pte Ltd.,1,2022-09-01,30,6,2022-05-26,2024-07-16,0.2,782
922080,Quilt AI Pte Ltd.,1,2024-04-01,30,3,2022-01-14,2024-07-29,0.1,927
916300,Casa Ltd.,1,2024-04-18,30,1,2022-03-22,2024-12-19,0.03333333333333333,1003
24748226,SOCIAL SPACE,1,2022-02-03,30,1,2022-02-03,2024-10-25,0.03333333333333333,995
96268966,Peck Tiong Choon Transport,1,2022-01-04,30,1,2022-01-04,2024-12-10,0.03333333333333333,1071
5279667,"NPS International School, Singapore",1,2022-01-09,30,1,2022-01-09,2024-12-02,0.03333333333333333,1058
22227744,MoneyMax Financial Services Ltd.,1,2024-05-14,30,1,2022-01-11,2024-11-11,0.03333333333333333,1035
3864827,Groundup.ai Pte Ltd.,1,2023-03-16,29,3,2022-01-07,2024-01-03,0.10344827586206896,726
501454,BMW Asia Pte Ltd.,1,2022-09-28,29,1,2022-03-22,2024-07-17,0.034482758620689655,848
4901584,Mdm Ling Bakery Pvt Ltd.,1,2024-07-16,29,1,2022-05-10,2024-12-23,0.034482758620689655,958
820766,"Dayforce US, Inc.",1,2022-01-18,29,26,2022-01-18,2024-10-10,0.896551724137931,996
74722,Intellisoft Training Pte Ltd.,1,2022-03-23,29,9,2022-03-23,2024-11-20,0.3103448275862069,973
324791,Merit Medical Asia Co. Ltd.,1,2022-03-28,29,2,2022-03-28,2024-12-18,0.06896551724137931,996
22146878,MegaChem (UK) Ltd.,1,2023-05-25,29,1,2022-01-21,2024-08-12,0.034482758620689655,934
94582202,Smartpaw Pet Tech Online Store Singapore,1,2022-01-20,29,2,2022-01-20,2024-12-29,0.06896551724137931,1074
7429968,"Milestone Technologies, Inc. (California)",1,2024-06-03,29,2,2022-01-12,2024-12-06,0.06896551724137931,1059
894920,AirAsia Bhd.,1,2022-08-19,29,1,2022-01-18,2024-11-20,0.034482758620689655,1037
23335838,Span Consultancy Services Pte Ltd.,1,2024-10-14,29,1,2022-01-27,2024-10-14,0.034482758620689655,991
11096672,DataExpert Singapore,1,2022-02-07,29,2,2022-02-07,2024-12-27,0.06896551724137931,1054
93654722,Pizza Amore,1,2024-08-05,29,1,2024-01-14,2024-08-05,0.034482758620689655,204
1139446,Hexagon AB,1,2023-06-13,29,1,2022-03-09,2024-10-10,0.034482758620689655,946
291806,BoxGreen Pte Ltd.,1,2022-06-26,28,3,2022-01-12,2024-09-27,0.10714285714285714,989
23662562,Biz IQ Academy,1,2023-08-23,28,1,2022-03-17,2024-04-19,0.03571428571428571,764
1123738,"Axcelis Technologies, Inc.",1,2024-08-02,28,2,2022-02-15,2024-08-03,0.07142857142857142,900
275073,Red Dot Payment Pte Ltd.,1,2024-10-30,28,1,2022-02-10,2024-12-20,0.03571428571428571,1044
1274771,PrePO,1,2024-09-08,28,1,2022-01-18,2024-09-08,0.03571428571428571,964
2494896,BUDDHA TOOTH RELIC TEMPLE (SINGAPORE),1,2023-09-20,28,1,2022-01-01,2024-07-25,0.03571428571428571,936
2192934,Avanta Academy,1,2023-12-20,28,1,2022-06-28,2024-12-18,0.03571428571428571,904
22176405,Boncafé International Pte Ltd.,1,2022-06-07,28,2,2022-01-06,2024-10-03,0.07142857142857142,1001
1080030,"Rapiscan Systems, Inc.",1,2024-10-12,28,2,2022-01-14,2024-11-05,0.07142857142857142,1026
1367516,Chemical Industries Far East Ltd.,1,2024-04-26,28,1,2022-01-12,2024-11-05,0.03571428571428571,1028
7689455,Bridge Et Al Pte Ltd.,1,2024-08-27,28,1,2022-07-02,2024-11-14,0.03571428571428571,866
94244782,ABSOLUTE MS (S) PTE LTD,1,2024-03-15,28,1,2022-06-22,2024-12-18,0.03571428571428571,910
7046013,VitaHealth Asia Pacific (S) Pte Ltd,1,2023-07-20,28,2,2022-06-15,2024-10-16,0.07142857142857142,854
1454162,Trellix Corp.,1,2024-03-08,28,1,2022-05-03,2024-11-29,0.03571428571428571,941
94058144,XJPIT PTE. LTD.,1,2023-09-15,28,1,2023-04-13,2024-01-18,0.03571428571428571,280
3759610,Gift Market Pte Ltd.,1,2024-06-06,28,3,2022-01-21,2024-12-09,0.10714285714285714,1053
573117,Avetics Global Pte Ltd.,1,2024-03-27,28,3,2022-07-02,2024-12-17,0.10714285714285714,899
92802495,Neovia Logistics Services International NV,1,2023-10-03,28,1,2022-02-18,2024-04-23,0.03571428571428571,795
1228401,Embed International Pty Ltd.,1,2022-03-06,28,1,2022-03-06,2024-10-21,0.03571428571428571,960
27696732,Algomarketing Ltd.,1,2023-03-02,28,1,2022-01-29,2024-11-26,0.03571428571428571,1032
97938698,HealthWorkz Pte Ltd,1,2024-01-23,28,1,2022-08-06,2024-12-23,0.03571428571428571,870
675254,Vestiaire Collective SA,1,2024-07-17,28,1,2022-01-11,2024-10-21,0.03571428571428571,1014
397817,Singapore Maritime Institute,1,2024-09-04,28,3,2022-03-28,2024-12-29,0.10714285714285714,1007
1793483,AceTek College,1,2023-04-11,28,2,2022-05-04,2024-10-08,0.07142857142857142,888
21070497,Accedo Group Ltd.,1,2022-06-27,27,4,2022-02-09,2024-05-23,0.14814814814814814,834
263304,Aboitiz Data Innovation Pte Ltd.,1,2024-08-23,27,1,2022-03-03,2024-08-23,0.037037037037037035,904
1985139,American Center for Education,1,2022-06-02,27,2,2022-06-02,2024-11-07,0.07407407407407407,889
2224572,Babilou SAS,1,2023-01-20,27,4,2022-01-10,2023-11-02,0.14814814814814814,661
287503,Purac Biochem BV,1,2024-03-06,27,1,2022-01-07,2024-11-25,0.037037037037037035,1053
21012367,Spaceship Financial Services Pty Ltd.,1,2023-02-01,27,9,2022-01-06,2024-10-14,0.3333333333333333,1012
7790973,iPassion KK,1,2022-08-09,27,1,2022-06-18,2024-09-30,0.037037037037037035,835
22242408,Guntermann & Drunck GmbH Systementwicklung,1,2022-03-22,27,3,2022-01-19,2024-07-24,0.1111111111111111,917
3217374,Duck Learning,1,2024-02-03,27,2,2022-01-28,2024-12-13,0.07407407407407407,1050
4338710,IvyPrep Consulting,1,2024-04-09,27,1,2022-01-11,2024-04-10,0.037037037037037035,820
